alt	bull	gress	acro	chari	aspi	rubi
0.935003151	1.219322508	1.032215703	1.122215878	1.160768562	1.310268367	1.216957207
0.935003151	1.219322508	1.031812271	1.122215878	1.160168293	1.310055738	1.216429831
0.935003151	1.219322508	1.031812271	1.121887985	1.159867847	1.310268367	1.216429831
0.934498451	1.219060332	1.031408464	1.121887985	1.159867847	1.310268367	1.216429831
0.934498451	1.219060332	1.031408464	1.121887985	1.159567193	1.310055738	1.216165902
0.934498451	1.218797998	1.031004281	1.121559844	1.159266331	1.310055738	1.215901813
0.933993164	1.218272854	1.030194785	1.121559844	1.159266331	1.309630167	1.215901813
0.933993164	1.218272854	1.030194785	1.121559844	1.159266331	1.309630167	1.215901813
0.933487288	1.217747073	1.030194785	1.121231455	1.15896526	1.309417226	1.215637563
0.933487288	1.217220656	1.029789471	1.121231455	1.15896526	1.309630167	1.215108581
0.933487288	1.217220656	1.029789471	1.120902818	1.15896526	1.308991029	1.214843848
0.933487288	1.216957207	1.029789471	1.120902818	1.15896526	1.30920418	1.214843848
0.933487288	1.216957207	1.028977705	1.120902818	1.15896526	1.308991029	1.214578954
0.933487288	1.216429831	1.028977705	1.120902818	1.15896526	1.308777774	1.214313897
0.932980822	1.216165902	1.028571253	1.120573931	1.158663981	1.308564414	1.214313897
0.932980822	1.216165902	1.028571253	1.120573931	1.158663981	1.308350949	1.214313897
0.932980822	1.215901813	1.028571253	1.120573931	1.158663981	1.308350949	1.214313897
0.932473765	1.215901813	1.028164419	1.120573931	1.158663981	1.308350949	1.214048679
0.932473765	1.215637563	1.028164419	1.120244796	1.158362492	1.308350949	1.213252052
0.932473765	1.215373153	1.028164419	1.120244796	1.158362492	1.307923704	1.213517757
0.932473765	1.214843848	1.027757205	1.120244796	1.158362492	1.307923704	1.212986185
0.932473765	1.214578954	1.027757205	1.11991541	1.158060794	1.307923704	1.212720154
0.932473765	1.214578954	1.027757205	1.11991541	1.158060794	1.307923704	1.212720154
0.932473765	1.214313897	1.027757205	1.11991541	1.158060794	1.307709923	1.212453961
0.932473765	1.214313897	1.026941628	1.119585775	1.157758886	1.307496038	1.212187604
0.932473765	1.214313897	1.026941628	1.119255889	1.157758886	1.307709923	1.211921084
0.932473765	1.214048679	1.026533265	1.119255889	1.157456768	1.307067951	1.211654401
0.932473765	1.213783299	1.026124517	1.119255889	1.15715444	1.306853749	1.211654401
0.932473765	1.213783299	1.026124517	1.119255889	1.15715444	1.306853749	1.211387553
0.932473765	1.213517757	1.026124517	1.118925753	1.15715444	1.306853749	1.211387553
0.931966115	1.213517757	1.025715384	1.118925753	1.156851901	1.306639441	1.211387553
0.931457871	1.213252052	1.025715384	1.118925753	1.156851901	1.306639441	1.210853365
0.931457871	1.213252052	1.025715384	1.118595365	1.156549151	1.306639441	1.211120541
0.931457871	1.212986185	1.02489596	1.118595365	1.15624619	1.306210508	1.210586025
0.930949031	1.212986185	1.02489596	1.117933835	1.15624619	1.305995883	1.210586025
0.930949031	1.212720154	1.02489596	1.117933835	1.15624619	1.305995883	1.21005085
0.930949031	1.212187604	1.024485668	1.117602692	1.155639634	1.305995883	1.21031852
0.930439595	1.211921084	1.024485668	1.117602692	1.155336037	1.305995883	1.21005085
0.930439595	1.211921084	1.024485668	1.117271296	1.155336037	1.305781151	1.21005085
0.92992956	1.211654401	1.024074987	1.116939647	1.155032229	1.305566314	1.209783015
0.92992956	1.211654401	1.023663918	1.116939647	1.155032229	1.305781151	1.209515015
0.92992956	1.211654401	1.023663918	1.115943177	1.154728207	1.305566314	1.209246849
0.92992956	1.211654401	1.023663918	1.115277591	1.154728207	1.305566314	1.208978517
0.929418926	1.211387553	1.023663918	1.115277591	1.154728207	1.305566314	1.208978517
0.929418926	1.211387553	1.02325246	1.115277591	1.154728207	1.305351369	1.20871002
0.928395852	1.211120541	1.02325246	1.115277591	1.154423973	1.305136319	1.208441356
0.928395852	1.210853365	1.022840611	1.114944416	1.154423973	1.305136319	1.208172527
0.92788341	1.210853365	1.022840611	1.114944416	1.154119526	1.305351369	1.208172527
0.92788341	1.210586025	1.022840611	1.114610984	1.154119526	1.304921162	1.20790353
0.92788341	1.210586025	1.022840611	1.114610984	1.153814864	1.305136319	1.20790353
0.92788341	1.21031852	1.022428371	1.114277297	1.153509989	1.304705898	1.207634367
0.92788341	1.21031852	1.022428371	1.114277297	1.153509989	1.304705898	1.207365037
0.92788341	1.21031852	1.021602716	1.114277297	1.153509989	1.304921162	1.207365037
0.92788341	1.21031852	1.021602716	1.113609151	1.153509989	1.304490528	1.207365037
0.92788341	1.209783015	1.021602716	1.113609151	1.153509989	1.304490528	1.207365037
0.927370363	1.209783015	1.021602716	1.113609151	1.1532049	1.304059466	1.20709554
0.927370363	1.209246849	1.021189299	1.113609151	1.152899596	1.303627976	1.206825876
0.926856709	1.209246849	1.021189299	1.113609151	1.152899596	1.303627976	1.206825876
0.926856709	1.208441356	1.021189299	1.113274692	1.152899596	1.303627976	1.206556044
0.926856709	1.208441356	1.021189299	1.113274692	1.152594078	1.303196057	1.206556044
0.926856709	1.208172527	1.021189299	1.113274692	1.152594078	1.303412071	1.206286044
0.926856709	1.207365037	1.020361283	1.113274692	1.152594078	1.303196057	1.206286044
0.926856709	1.207365037	1.020361283	1.113274692	1.152288344	1.303196057	1.206286044
0.926856709	1.20709554	1.020361283	1.112939976	1.151982395	1.302547372	1.206015877
0.926856709	1.20709554	1.019946682	1.112939976	1.151982395	1.302330929	1.205745541
0.926856709	1.20709554	1.019946682	1.112939976	1.151676231	1.302547372	1.206015877
0.926856709	1.206556044	1.019946682	1.112939976	1.151676231	1.302330929	1.205745541
0.926856709	1.206286044	1.019946682	1.112605002	1.15136985	1.302330929	1.205475037
0.926856709	1.206286044	1.019946682	1.112605002	1.151063253	1.302330929	1.204933522
0.926856709	1.206286044	1.019946682	1.112605002	1.151063253	1.302114377	1.204933522
0.926856709	1.206015877	1.019531685	1.112605002	1.151063253	1.301897717	1.204662512
0.926856709	1.206015877	1.019531685	1.112269768	1.151063253	1.301897717	1.204933522
0.926856709	1.205475037	1.01911629	1.112269768	1.151063253	1.301680949	1.204391332
0.926856709	1.205475037	1.01911629	1.112269768	1.150449409	1.301680949	1.204391332
0.926856709	1.205475037	1.01911629	1.112269768	1.150142162	1.301464073	1.204391332
0.926856709	1.204933522	1.018700499	1.112269768	1.150142162	1.301464073	1.204391332
0.926856709	1.204933522	1.018700499	1.111934276	1.150142162	1.301247089	1.204391332
0.926856709	1.204933522	1.018700499	1.111934276	1.150142162	1.301247089	1.204119983
0.926856709	1.204662512	1.018700499	1.111934276	1.150142162	1.301029996	1.204391332
0.926856709	1.204662512	1.018700499	1.111934276	1.149834697	1.301029996	1.204119983
0.926856709	1.204662512	1.018284308	1.111598525	1.149527014	1.300812794	1.204119983
0.926856709	1.204391332	1.018284308	1.111598525	1.149527014	1.300595484	1.203848464
0.926856709	1.204391332	1.018284308	1.111598525	1.149219113	1.300595484	1.204119983
0.926856709	1.204391332	1.018284308	1.111262514	1.149219113	1.300378065	1.203848464
0.926856709	1.203848464	1.018284308	1.111262514	1.149219113	1.300378065	1.203576775
0.926856709	1.203848464	1.017867719	1.111262514	1.149219113	1.300160537	1.203576775
0.926856709	1.203576775	1.017867719	1.111262514	1.149219113	1.300160537	1.203576775
0.926856709	1.203304916	1.017867719	1.110926242	1.148602655	1.2999429	1.203576775
0.926856709	1.203304916	1.017867719	1.110926242	1.148602655	1.2999429	1.203304916
0.926856709	1.203032887	1.017867719	1.11058971	1.147985321	1.2999429	1.203304916
0.926856709	1.203032887	1.01745073	1.11058971	1.147985321	1.2999429	1.203032887
0.926342447	1.202488317	1.017033339	1.11058971	1.147676324	1.299725154	1.203032887
0.925827575	1.202488317	1.017033339	1.110252917	1.147676324	1.299725154	1.202760687
0.925827575	1.202215776	1.017033339	1.110252917	1.147676324	1.299289334	1.202215776
0.925827575	1.202215776	1.017033339	1.109915863	1.147367108	1.299289334	1.201943063
0.925827575	1.202215776	1.016615548	1.109915863	1.147057671	1.29907126	1.201943063
0.925312091	1.201943063	1.016615548	1.109915863	1.147057671	1.29907126	1.20167018
0.925312091	1.201943063	1.016197354	1.109915863	1.146748014	1.29907126	1.201943063
0.925312091	1.201943063	1.016197354	1.109915863	1.146438135	1.298853076	1.201123897
0.925312091	1.201943063	1.016197354	1.109578547	1.146128036	1.29907126	1.201123897
0.925312091	1.201397124	1.015778756	1.109578547	1.145817714	1.298853076	1.201123897
0.925312091	1.201123897	1.015778756	1.109240969	1.145817714	1.298634783	1.200576927
0.924279286	1.201123897	1.01494035	1.109240969	1.145817714	1.298634783	1.200029267
0.924279286	1.201123897	1.01494035	1.109240969	1.145817714	1.298197867	1.200029267
0.924279286	1.200850498	1.01494035	1.108903128	1.145507171	1.297760511	1.200029267
0.923761961	1.200850498	1.014520539	1.108903128	1.145196406	1.297979244	1.199755177
0.923761961	1.200850498	1.013679697	1.108903128	1.145196406	1.297760511	1.199755177
0.923761961	1.200576927	1.013679697	1.108903128	1.145196406	1.297322714	1.199480915
0.923761961	1.200576927	1.013679697	1.108565024	1.145196406	1.297322714	1.199480915
0.923244019	1.200303183	1.013679697	1.108565024	1.144574208	1.297322714	1.19893187
0.922725458	1.200303183	1.013679697	1.108565024	1.144574208	1.29710365	1.198657087
0.922725458	1.200029267	1.013258665	1.108565024	1.144262774	1.296884476	1.198657087
0.922725458	1.200029267	1.013258665	1.108565024	1.144262774	1.296884476	1.19838213
0.922725458	1.199480915	1.013258665	1.108226656	1.144262774	1.296884476	1.197831693
0.922725458	1.199480915	1.012837225	1.107888025	1.143951116	1.296884476	1.198106999
0.922725458	1.199480915	1.012837225	1.10754913	1.143951116	1.296884476	1.197831693
0.922725458	1.199206479	1.012837225	1.10720997	1.143951116	1.29666519	1.197556213
0.922725458	1.19893187	1.012415375	1.106870544	1.143951116	1.296884476	1.197556213
0.922725458	1.19893187	1.012415375	1.106870544	1.143951116	1.296445794	1.197556213
0.922725458	1.19838213	1.012415375	1.106870544	1.14332713	1.296226287	1.197280558
0.922725458	1.19838213	1.012415375	1.106530854	1.14332713	1.29578694	1.197280558
0.922725458	1.197831693	1.011993115	1.106190897	1.142702246	1.2955671	1.197556213
0.922725458	1.197556213	1.011570444	1.105850674	1.142076461	1.295347148	1.197280558
0.922725458	1.197280558	1.011570444	1.105850674	1.142076461	1.295347148	1.197004728
0.922725458	1.197004728	1.011570444	1.105850674	1.14176323	1.295127085	1.196728723
0.922725458	1.197004728	1.011147361	1.105510185	1.141449773	1.294906911	1.197004728
0.922206277	1.196728723	1.010723865	1.105169428	1.141449773	1.294686624	1.196452542
0.922206277	1.196728723	1.010723865	1.105169428	1.14113609	1.294686624	1.196176185
0.922206277	1.196728723	1.010723865	1.105169428	1.14113609	1.294466226	1.195899652
0.921686475	1.196452542	1.009875634	1.104828404	1.14113609	1.294245716	1.195899652
0.921686475	1.196176185	1.009875634	1.104828404	1.14082218	1.294245716	1.195899652
0.921686475	1.196176185	1.009450896	1.104828404	1.140508043	1.294245716	1.195899652
0.921166051	1.196176185	1.009450896	1.104828404	1.140508043	1.294245716	1.196176185
0.920645001	1.196176185	1.009450896	1.104828404	1.140193679	1.294025094	1.195622944
0.920645001	1.195899652	1.009450896	1.104487111	1.140193679	1.29380436	1.195622944
0.920645001	1.195899652	1.009025742	1.104487111	1.140193679	1.29380436	1.195622944
0.920645001	1.195899652	1.008600172	1.104487111	1.139879086	1.29380436	1.195346058
0.920645001	1.195899652	1.008600172	1.104145551	1.139564266	1.29380436	1.195068996
0.920645001	1.195899652	1.008600172	1.104145551	1.139564266	1.293583513	1.195068996
0.920645001	1.195622944	1.008174184	1.104145551	1.13893394	1.293362555	1.195068996
0.920645001	1.195622944	1.008174184	1.103803721	1.138618434	1.293583513	1.194791758
0.920645001	1.195068996	1.007747778	1.103803721	1.138618434	1.293141483	1.194791758
0.920645001	1.194791758	1.007747778	1.103803721	1.138618434	1.2929203	1.194514342
0.920645001	1.194791758	1.007747778	1.103119254	1.138618434	1.292699003	1.194514342
0.920645001	1.194791758	1.007747778	1.103119254	1.138302698	1.292699003	1.194236749
0.920645001	1.194791758	1.007747778	1.102776615	1.138302698	1.292477594	1.193958978
0.920645001	1.194791758	1.007320953	1.102776615	1.138302698	1.292477594	1.19368103
0.920645001	1.194514342	1.007320953	1.102776615	1.137986733	1.292477594	1.193958978
0.920645001	1.194514342	1.007320953	1.102433706	1.137986733	1.292477594	1.19368103
0.920645001	1.194236749	1.006893708	1.102433706	1.137670537	1.292256071	1.19368103
0.920645001	1.194236749	1.006893708	1.102090526	1.137354111	1.291812687	1.193402903
0.920645001	1.193958978	1.006893708	1.101747074	1.137354111	1.292034436	1.193124598
0.920645001	1.193958978	1.006466042	1.101747074	1.137354111	1.291812687	1.192846115
0.920645001	1.19368103	1.005609445	1.101403351	1.137354111	1.291812687	1.193124598
0.920645001	1.19368103	1.005180513	1.101059355	1.137037455	1.291590826	1.192567453
0.920645001	1.193402903	1.005180513	1.101059355	1.137037455	1.291590826	1.192288613
0.920645001	1.193402903	1.005180513	1.101059355	1.137037455	1.291590826	1.191730393
0.920645001	1.193124598	1.004751156	1.100715087	1.136720567	1.291146762	1.191730393
0.920645001	1.192846115	1.004751156	1.100715087	1.136720567	1.29136885	1.191730393
0.920645001	1.192567453	1.004751156	1.100715087	1.136720567	1.29136885	1.191730393
0.920645001	1.192567453	1.004751156	1.100370545	1.136403448	1.291146762	1.191730393
0.920645001	1.192567453	1.004751156	1.100370545	1.136403448	1.290702243	1.191730393
0.920645001	1.192567453	1.004751156	1.100370545	1.136086097	1.290702243	1.191451014
0.920645001	1.192567453	1.004751156	1.100370545	1.136086097	1.290479813	1.191171456
0.920645001	1.192288613	1.004321374	1.10002573	1.136086097	1.290479813	1.190331698
0.920645001	1.192288613	1.003891166	1.10002573	1.135768515	1.290479813	1.190331698
0.920645001	1.192009593	1.003891166	1.10002573	1.135768515	1.290257269	1.190611798
0.920645001	1.191730393	1.003891166	1.10002573	1.135450699	1.290034611	1.190331698
0.920645001	1.191730393	1.003891166	1.099680641	1.135450699	1.290257269	1.190331698
0.920645001	1.191451014	1.003460532	1.099680641	1.135132651	1.290257269	1.189770956
0.920645001	1.191171456	1.003460532	1.099680641	1.135132651	1.290034611	1.190051418
0.920645001	1.191171456	1.003460532	1.099680641	1.135132651	1.290034611	1.189770956
0.920645001	1.190891717	1.003029471	1.099680641	1.135132651	1.290034611	1.189490314
0.920645001	1.190611798	1.003029471	1.099335278	1.13481437	1.289811839	1.18920949
0.920645001	1.190331698	1.003029471	1.099335278	1.13481437	1.289811839	1.18920949
0.920645001	1.190331698	1.003029471	1.099335278	1.134495856	1.289588953	1.18920949
0.920645001	1.190051418	1.002597981	1.099335278	1.134177108	1.289588953	1.189490314
0.920645001	1.190051418	1.002597981	1.098989639	1.134177108	1.289588953	1.18920949
0.920645001	1.190051418	1.002597981	1.098989639	1.134177108	1.289142836	1.18920949
0.920645001	1.189770956	1.002597981	1.098989639	1.134177108	1.289142836	1.18920949
0.920645001	1.189770956	1.002166062	1.098643726	1.133858125	1.288919606	1.188647296
0.920645001	1.189770956	1.002166062	1.098643726	1.133858125	1.288919606	1.188647296
0.920645001	1.189770956	1.002166062	1.098643726	1.133858125	1.288696261	1.188928484
0.920645001	1.189490314	1.001733713	1.098643726	1.133538908	1.288249226	1.188647296
0.920645001	1.189490314	1.001733713	1.097951071	1.133538908	1.288249226	1.188365926
0.920645001	1.18920949	1.001733713	1.097951071	1.133538908	1.288025535	1.188365926
0.920645001	1.188928484	1.001733713	1.097604329	1.133219457	1.288025535	1.188365926
0.920645001	1.188647296	1.001300933	1.097604329	1.133219457	1.288025535	1.188084374
0.920645001	1.188365926	1.000867722	1.097604329	1.133219457	1.288025535	1.187802639
0.920645001	1.188365926	1.000434077	1.09725731	1.133219457	1.288025535	1.188084374
0.920645001	1.188084374	1.000434077	1.09725731	1.133219457	1.288025535	1.187802639
0.920645001	1.188084374	1.000434077	1.09725731	1.13289977	1.28780173	1.187520721
0.920645001	1.188084374	1.000434077	1.09725731	1.132579848	1.28780173	1.187520721
0.920645001	1.188084374	1.000434077	1.096910013	1.13225969	1.287577809	1.187520721
0.920645001	1.188084374	1.000434077	1.096562438	1.13225969	1.287129621	1.18723862
0.920645001	1.187802639	1	1.096562438	1.131939295	1.287129621	1.18723862
0.920645001	1.187802639	1	1.096214585	1.131939295	1.287129621	1.186673867
0.920645001	1.18723862	1	1.096214585	1.131939295	1.286905353	1.186956335
0.920645001	1.186673867	1	1.095866453	1.131939295	1.287129621	1.186956335
0.920645001	1.186673867	1	1.095866453	1.131939295	1.286680969	1.186956335
0.920645001	1.186391216	0.999565488	1.095866453	1.131618664	1.28645647	1.186956335
0.920645001	1.186391216	0.999565488	1.095866453	1.131618664	1.28645647	1.186956335
0.920645001	1.18610838	0.999565488	1.095518042	1.131618664	1.28645647	1.186673867
